run_id,seed,representation,ansatz,depth,K,init_state,test_accuracy,runtime_sec
281,42,flatten,random_indep,7,2,random_fixed,0.5457000136375427,452.96
282,42,flatten,random_indep,9,2,random_fixed,0.5564000010490417,467.07
283,42,flatten,random_indep,15,2,random_fixed,0.5609999895095825,519.09
284,42,flatten,random_indep,21,2,random_fixed,0.559499979019165,568.17
285,42,flatten,random_indep,1,2,random_indep,0.3668999969959259,391.68
286,42,flatten,random_indep,3,2,random_indep,0.4410000145435333,406.86
287,42,flatten,random_indep,5,2,random_indep,0.5482000112533569,431.04
288,42,flatten,random_indep,7,2,random_indep,0.45170000195503235,453.59
289,42,flatten,random_indep,9,2,random_indep,0.5437999963760376,467.19
290,42,flatten,random_indep,15,2,random_indep,0.4964999854564667,525.6
291,42,flatten,random_indep,21,2,random_indep,0.48159998655319214,529.13
292,42,flatten,random_indep,1,4,zero,0.5824000239372253,745.74
293,42,flatten,random_indep,3,4,zero,0.5705999732017517,780.33
294,42,flatten,random_indep,5,4,zero,0.6559000015258789,814.67
295,42,flatten,random_indep,7,4,zero,0.6111000180244446,845.22
296,42,flatten,random_indep,9,4,zero,0.6590999960899353,885.53
297,42,flatten,random_indep,15,4,zero,0.660099983215332,1006.5
298,42,flatten,random_indep,21,4,zero,0.6945000290870667,1083.05
299,42,flatten,random_indep,1,4,random_fixed,0.5123999714851379,738.07
300,42,flatten,random_indep,3,4,random_fixed,0.5879999995231628,770.05
301,42,flatten,random_indep,5,4,random_fixed,0.6378999948501587,739.33
302,42,flatten,random_indep,7,4,random_fixed,0.640500009059906,851.04
303,42,flatten,random_indep,9,4,random_fixed,0.680899977684021,898.42
304,42,flatten,random_indep,15,4,random_fixed,0.6735000014305115,1001.21
305,42,flatten,random_indep,21,4,random_fixed,0.6388999819755554,1086.87
306,42,flatten,random_indep,1,4,random_indep,0.4927999973297119,699.79
307,42,flatten,random_indep,3,4,random_indep,0.5810999870300293,728.8
308,42,flatten,random_indep,5,4,random_indep,0.6100000143051147,803.26
309,42,flatten,random_indep,7,4,random_indep,0.6571000218391418,865.18
310,42,flatten,random_indep,9,4,random_indep,0.6704999804496765,895.46
311,42,flatten,random_indep,15,4,random_indep,0.6966999769210815,1006.79
312,42,flatten,random_indep,21,4,random_indep,0.6941999793052673,1111.48
313,42,flatten,random_indep,1,8,zero,0.5720999836921692,1467.05
314,42,flatten,random_indep,3,8,zero,0.689300000667572,1473.14
315,42,flatten,random_indep,5,8,zero,0.7195000052452087,1595.78
316,42,flatten,random_indep,7,8,zero,0.7285000085830688,1665.31
317,42,flatten,random_indep,9,8,zero,0.7346000075340271,1486.52
318,42,flatten,random_indep,15,8,zero,0.7343999743461609,1548.53
319,42,flatten,random_indep,21,8,zero,0.7555999755859375,2174.98
320,42,flatten,random_indep,1,8,random_fixed,0.6273000240325928,1457.24
321,42,flatten,random_indep,3,8,random_fixed,0.6565999984741211,1542.14
322,42,flatten,random_indep,5,8,random_fixed,0.6974999904632568,1578.51
323,42,flatten,random_indep,7,8,random_fixed,0.7166000008583069,1639.72
324,42,flatten,random_indep,9,8,random_fixed,0.7146000266075134,1735.97
325,42,flatten,random_indep,15,8,random_fixed,0.7509999871253967,1965.69
326,42,flatten,random_indep,21,8,random_fixed,0.75,2189.15
327,42,flatten,random_indep,1,8,random_indep,0.6129999756813049,1475.28
328,42,flatten,random_indep,3,8,random_indep,0.6686000227928162,1511.14
329,42,flatten,random_indep,5,8,random_indep,0.7077000141143799,1569.4
330,42,flatten,random_indep,7,8,random_indep,0.717199981212616,1629.96
331,42,flatten,random_indep,9,8,random_indep,0.7285000085830688,1723.04
332,42,flatten,random_indep,15,8,random_indep,0.7497000098228455,1937.3
333,42,flatten,random_indep,21,8,random_indep,0.75,2140.68
334,42,flatten,random_indep,1,16,zero,0.6600000262260437,2791.95
335,42,flatten,random_indep,3,16,zero,0.7426000237464905,2837.62
336,42,flatten,random_indep,5,16,zero,0.7681999802589417,2982.96
337,42,flatten,random_indep,7,16,zero,0.7727000117301941,3246.8
338,42,flatten,random_indep,9,16,zero,0.7742999792098999,3133.87
339,42,flatten,random_indep,15,16,zero,0.7821999788284302,3855.47
340,42,flatten,random_indep,21,16,zero,0.7795000076293945,4247.33
341,42,flatten,random_indep,1,16,random_fixed,0.7063999772071838,2735.45
342,42,flatten,random_indep,3,16,random_fixed,0.7484999895095825,2926.77
343,42,flatten,random_indep,5,16,random_fixed,0.7610999941825867,3091.06
344,42,flatten,random_indep,7,16,random_fixed,0.7652999758720398,3238.78
345,42,flatten,random_indep,9,16,random_fixed,0.7784000039100647,3371.95
346,42,flatten,random_indep,15,16,random_fixed,0.7788000106811523,3654.52
347,42,flatten,random_indep,21,16,random_fixed,0.7791000008583069,4243.04
348,42,flatten,random_indep,1,16,random_indep,0.6985999941825867,2832.66
349,42,flatten,random_indep,3,16,random_indep,0.7433000206947327,2978.27
350,42,flatten,random_indep,5,16,random_indep,0.7555000185966492,2973.85
351,42,flatten,random_indep,7,16,random_indep,0.7659000158309937,3272.07
352,42,flatten,random_indep,9,16,random_indep,0.7734000086784363,3305.19
353,42,flatten,random_indep,15,16,random_indep,0.7822999954223633,3853.36
354,42,flatten,random_indep,21,16,random_indep,0.786300003528595,4305.05
355,42,flatten,random_indep,1,32,zero,0.7382000088691711,5589.15
356,42,flatten,random_indep,3,32,zero,0.7746999859809875,5943.46
357,42,flatten,random_indep,5,32,zero,0.7946000099182129,6202.45
358,42,flatten,random_indep,7,32,zero,0.8052999973297119,6335.15
359,42,flatten,random_indep,9,32,zero,0.8026999831199646,6712.84
360,42,flatten,random_indep,15,32,zero,0.8126000165939331,7231.54
361,42,flatten,random_indep,21,32,zero,0.8123999834060669,8707.55
362,42,flatten,random_indep,1,32,random_fixed,0.7505000233650208,5424.06
363,42,flatten,random_indep,3,32,random_fixed,0.7792999744415283,5878.33
364,42,flatten,random_indep,5,32,random_fixed,0.7961999773979187,6233.02
365,42,flatten,random_indep,7,32,random_fixed,0.798799991607666,6454.13
366,42,flatten,random_indep,9,32,random_fixed,0.8029000163078308,6883.57
367,42,flatten,random_indep,15,32,random_fixed,0.8095999956130981,7753.53
368,42,flatten,random_indep,21,32,random_fixed,0.8120999932289124,8650.0
369,42,flatten,random_indep,1,32,random_indep,0.7390000224113464,5627.45
370,42,flatten,random_indep,3,32,random_indep,0.7843000292778015,5777.98
371,42,flatten,random_indep,5,32,random_indep,0.7929999828338623,6251.08
372,42,flatten,random_indep,7,32,random_indep,0.8044000267982483,6628.77
373,42,flatten,random_indep,9,32,random_indep,0.8021000027656555,6644.8
374,42,flatten,random_indep,15,32,random_indep,0.8129000067710876,7656.89
375,42,flatten,random_indep,21,32,random_indep,0.8123999834060669,8720.04
376,42,pauli,be,1,2,zero,0.27559998631477356,387.35
377,42,pauli,be,3,2,zero,0.4226999878883362,417.13
378,42,pauli,be,5,2,zero,0.4449000060558319,439.07
379,42,pauli,be,7,2,zero,0.46160000562667847,460.17
380,42,pauli,be,9,2,zero,0.45190000534057617,478.75
381,42,pauli,be,15,2,zero,0.4778999984264374,534.82
382,42,pauli,be,21,2,zero,0.4171000123023987,585.82
383,42,pauli,be,1,2,random_fixed,0.2904999852180481,401.88
384,42,pauli,be,3,2,random_fixed,0.3549000024795532,421.67
385,42,pauli,be,5,2,random_fixed,0.4009999930858612,440.86
386,42,pauli,be,7,2,random_fixed,0.3720000088214874,462.92
387,42,pauli,be,9,2,random_fixed,0.38670000433921814,469.68
388,42,pauli,be,15,2,random_fixed,0.3871000111103058,495.44
389,42,pauli,be,21,2,random_fixed,0.3521000146865845,592.78
390,42,pauli,be,1,2,random_indep,0.391400009393692,400.92
391,42,pauli,be,3,2,random_indep,0.3675000071525574,413.97
392,42,pauli,be,5,2,random_indep,0.4004000127315521,439.33
393,42,pauli,be,7,2,random_indep,0.37299999594688416,445.41
394,42,pauli,be,9,2,random_indep,0.42480000853538513,477.66
395,42,pauli,be,15,2,random_indep,0.3984000086784363,539.23
396,42,pauli,be,21,2,random_indep,0.42309999465942383,591.63
397,42,pauli,be,1,4,zero,0.49970000982284546,754.35
398,42,pauli,be,3,4,zero,0.569100022315979,788.94
399,42,pauli,be,5,4,zero,0.6013000011444092,817.37
400,42,pauli,be,7,4,zero,0.578499972820282,813.03
401,42,pauli,be,9,4,zero,0.6031000018119812,903.81
402,42,pauli,be,15,4,zero,0.5996999740600586,933.59
403,42,pauli,be,21,4,zero,0.5759000182151794,1124.52
